sessions_7d,session_change_7d,listening_minutes_7d,listening_change_7d,skip_rate,save_rate,share_rate,playlist_rate,search_rate,discovery_rate,unique_artists_7d,unique_genres_7d,days_active_14d,avg_session_minutes,subscription_age_days,support_tickets_30d,night_listening_share,completion_rate,avg_daily_sessions,weekend_usage_share,session_gap_hours,artist_concentration,genre_concentration,notification_open_rate,recommendation_click_rate,offline_downloads_30d,playlists_created_30d,social_interactions_30d,device_switch_rate,ad_skip_rate,notification_fatigue,content_diversity,churn,ltv,next_action
12,0.1337653563182188,69.11127458933895,0.0476394902745012,0.2354421131085295,0.0989565021114432,0.1694537536740543,0.0983405642075609,0.1255355839195069,0.1967855440453122,8,8,9,5.759272882444912,26,0,0.2165165136015891,0.7282358920137477,1.3333333333333333,0.698073100038542,6.491855382104115,0.3223869586546624,0.1050425928006449,0.3210249547256276,0.2181325084670728,6,2,1,0.0151917904708472,0.12541732235279,0.1307840504489964,0.4779411997861078,0,1250.188300589206,SHARE
10,-0.1450091098207124,30.09438920745264,0.1220207567264874,0.2153421021382401,0.2755454255856782,0.1439237516046355,0.0616258973693746,0.4498049889981861,0.5425593774756349,10,9,14,3.0094389207452634,24,2,0.2873455230199389,0.7386896008060723,0.7142857142857143,0.3048349031946187,2.3204522894146478,0.3979430881132663,0.1115938577412801,0.3981536964353069,0.4562812751241409,5,4,7,0.7042201513910067,0.1776682190662378,0.1244575064470968,0.7072536794241726,0,1565.0935651036305,SAVE
2,0.0582260894635222,16.397296469629385,0.0669647273922777,0.0976898890210506,0.4436530204883851,0.0178999532440353,0.3529370124142105,0.0712806102501146,0.2260477684851513,4,2,6,8.198648234814693,209,0,0.3843053545214517,0.795306974684346,0.3333333333333333,0.0920031780155573,13.27154994520651,0.1861906638404624,0.4534863906794328,0.288741666255932,0.2124151763999443,0,1,2,0.489194954793716,0.1707038082056572,0.1803610679619278,0.260768679352453,0,578.9459195967135,SAVE
4,-0.4175465351576272,14.407493185834506,-0.2307090139040874,0.2956865952108226,0.044486493516482,0.0966479432780515,0.1757709416820067,0.1093353699105932,0.2919082744014792,3,5,5,3.6018732964586264,230,0,0.3465546868314154,0.6052777730314933,0.8,0.3042221025727123,9.185147041458048,0.5783601494557443,0.5278115248257523,0.3518533699125583,0.1057797160325364,1,0,2,0.2883619606284106,0.1858545794646186,0.246262733142741,0.3630046732601895,0,486.6403563964248,CREATE_PLAYLIST
8,0.1302247205672873,44.28791527567245,-0.203337461878872,0.3243272051243923,0.1461518332096597,0.0822347040121683,0.0742432434394377,0.5327656813917236,0.5637791253037293,14,10,10,5.535989409459057,149,0,0.243865409111821,0.6053966925382468,0.8,0.4782825307568753,22.214543768306708,0.2950696394930321,0.2853252830736743,0.3403055715299176,0.4344587823964955,8,2,3,0.0748867605547418,0.1579929533921663,0.0968421324969719,0.774272847456033,0,1396.839114851365,PLAY
4,-0.0836768711783237,21.56488914592966,0.3809385786025822,0.1141993292618675,0.151178918467762,0.2500023188389174,0.0271194639996549,0.199045420876091,0.0986384559368256,4,2,9,5.391222286482415,81,0,0.125223676504828,0.8047759581285039,0.4444444444444444,0.453395963040907,5.094282568003534,0.7076573580841722,0.2634875283501381,0.011477571942992,0.3126956378884144,1,1,1,0.1052676688928579,0.1108168326423074,0.1617211354856463,0.175435481940316,0,935.173985527192,SHARE
8,0.0641692605230522,49.48422018525221,0.3310124582300596,0.090819062482771,0.1893381503441552,0.0890145626488671,0.1746331452529314,0.2852001293128222,0.7075054561966865,14,7,12,6.185527523156527,192,1,0.0560847771521497,0.8358817814165718,0.6666666666666666,0.1780271715508614,6.722200172469865,0.1768271981482446,0.2796145807779596,0.1994032717309991,0.2030213323016176,5,7,10,0.1911800311871775,0.01829427432615,0.0596756848483875,0.7555161058658946,0,1509.834849917788,CREATE_PLAYLIST
2,-0.2252972752913449,18.670699464025173,-0.5395671467557535,0.5170476763928653,0.1972363925222835,0.0520411331641575,0.0488355774513747,0.3145388240994391,0.3213525497543097,2,2,2,9.335349732012586,333,0,0.226392806031098,0.4533974716249143,1.0,0.3252456510093355,96.0,0.6118239237450994,0.2900856164144663,0.3819508332664654,0.399906056205786,0,0,0,0.0790876787438915,0.2690251167853337,0.4417263260798446,0.2793950769377744,0,550.765421650501,SAVE
2,-0.3849574201634967,10.186002465865975,-0.4102626406390201,0.1121684680158934,0.0273925108061853,0.0365187770292574,0.0287752279839716,0.0458126204867122,0.1783222479638865,2,2,3,5.093001232932988,317,0,0.2932530380282619,0.8621965477923577,0.6666666666666666,0.2874504262136089,58.40241443686815,0.2258516153397572,0.4572932734515225,0.3115070874989709,0.3557105447460104,0,0,0,0.3933117333559133,0.477706096725121,0.1184511786872835,0.1502329825750966,0,489.51899510567887,SEARCH
3,-0.1958518838742348,10.041194887700758,-0.1660541662592398,0.3622333480884727,0.1188439891660237,0.1155385182300456,0.0161769249481342,0.2268020064802132,0.1865147097856123,1,1,2,3.3470649625669195,170,0,0.3993880699640375,0.5620999535774057,1.5,0.3260229370823174,96.0,0.3801877454938431,0.4858937505858461,0.2602504188226811,0.2364702064159456,0,0,0,0.3265720003362937,0.3824439692720925,0.3221750539935608,0.0995708922633042,1,420.7353480416944,SEARCH
4,-0.0122558508688237,6.777756423948327,-0.1889781543274759,0.246008445876933,0.1601033181503104,0.0645078343783591,0.0244386203632237,0.4537376594889242,0.1201773808049444,3,3,10,1.6944391059870818,106,2,0.5837447072077027,0.6903307783213164,0.4,0.4018095782895393,4.887527337023439,0.0840338535175451,0.156794941915933,0.0683064465026298,0.2921743917473403,2,0,0,0.1901400802146438,0.070011776612178,0.2883139465946856,0.1466043605485225,0,885.471283993295,LEAVE_APP
2,-0.5805879962917716,43.32700304079806,0.0514255248434926,0.3297704628996681,0.0686443095822161,0.0108839555605562,0.1346535873843501,0.2317665221723611,0.4651514158173715,1,2,1,21.66350152039903,329,1,0.1022568653562081,0.6040947695020285,2.0,0.4889409992114792,43.4059021689878,0.2537738877698887,0.497257080288835,0.4505856504298695,0.2173530563024566,0,0,0,0.0363634756007656,0.2282687005397273,0.6342592126234818,0.3179138849981426,0,593.1106273262511,LEAVE_APP
3,-0.1644812206220053,38.278005522632704,-0.2667372230150311,0.3118051563060189,0.0606089812911599,0.1466497744470347,0.0942603012348135,0.0494025616392738,0.3015398309334866,5,2,8,12.759335174210902,65,1,0.2053093204836145,0.6410385629585635,0.375,0.5162184370812534,7.188625258757889,0.049056276878976,0.2690370813407514,0.2272698162404691,0.4918244295120536,1,0,1,0.2081117222729216,0.0727868079484031,0.1619343089648866,0.3286497897922066,0,1025.398868042627,SHARE
14,0.0398217560197821,130.53351271453408,-0.0712514273480339,0.0418891952816881,0.2240356350654469,0.1136834781438758,0.1224128261579487,0.2590601223875031,0.2796555215683132,10,7,13,9.323822336752434,1006,0,0.1699987582517648,0.9310152467240922,1.0769230769230769,0.6678774673755027,4.562483443072886,0.0520159432537653,0.0465745260228789,0.1564449030098023,0.8163702869947662,5,2,3,0.1893035352030315,0.1283623819280089,0.5657946304586657,0.4831309148733356,0,2198.8189576526206,SAVE
2,-0.1151284268998996,40.960466496697926,-0.0793960767503175,0.1222042028234782,0.1681800001009964,0.1743089147397576,0.0727593966697578,0.0536497857854878,0.1893623873265779,6,1,7,20.480233248348963,106,0,0.3083167174118781,0.786057706821109,0.2857142857142857,0.7580928058624302,19.334212083253263,0.4021360041746371,0.5109574340128396,0.4842781781393896,0.3664146984160082,0,0,0,0.0810388201405207,0.1299527438998313,0.3860374483227817,0.2207452847895457,0,1027.080893135696,SHARE
8,-0.3782331226240115,81.37405725314107,0.2074557780062889,0.3479837438505243,0.1466157567390907,0.0184772629845477,0.1221091887110018,0.1999814724700428,0.4652839541644217,3,2,4,10.171757156642634,19,0,0.2225255091990025,0.5569323147758498,2.0,0.4567951761976312,36.137857169330005,0.4318357960382583,0.1110949301766741,0.2760456591564965,0.1293494757479845,1,0,0,0.2300236685612741,0.2866261373781483,0.3161776256147395,0.3306674853087594,0,928.0078487996236,PLAY
10,0.2184249139610307,28.5725229986556,0.589408635810558,0.1828111012290013,0.1237426170355999,0.0741220078962129,0.1663078580953055,0.1146959662478483,0.6049011051014375,13,2,10,2.85725229986556,298,1,0.3874089447896662,0.7308311632175195,1.0,0.4635331665885112,16.241370735532985,0.0492848721971435,0.1319232581047541,0.6602714495771831,0.2180809270504718,3,3,4,0.1660401997381277,0.2756018184339867,0.1509540526605295,0.5547557866731504,0,1101.237304504881,CREATE_PLAYLIST
1,-0.4972343628835625,29.65750336759061,-0.6389289232164908,0.5659875167828377,0.2574434852422908,0.0581010924968467,0.0245580818088773,0.2598324352532356,0.2521207789138067,2,1,1,29.65750336759061,116,3,0.1216285785592937,0.3807507037945988,1.0,0.1783267994372638,39.75130878825302,0.4215346243642811,0.2115630324619082,0.6370047479165218,0.355169775361171,0,0,0,0.0622008557789797,0.2331012407060331,0.1263059323731092,0.1913205853438725,1,380.5921599000146,LEAVE_APP
4,-0.1190247293663679,6.367128220863256,-0.5129986474268617,0.3835372214449979,0.4550195099617569,0.1395426472796987,0.06939922331137,0.1212891959355966,0.3097893428452095,1,5,6,1.591782055215814,26,0,0.5317994566946552,0.5639417597848585,0.6666666666666666,0.5127931158395133,10.933563366806698,0.0306497004680971,0.5119676524441082,0.2729612612262843,0.3572195042664985,2,0,1,0.1702590226500551,0.148110101452689,0.1223876453776085,0.3051817708965467,0,656.118687455668,SAVE
4,0.0326972224921419,59.74117919743313,-0.0692115450245072,0.1526495211784376,0.1125674515175309,0.0495604379067792,0.0456157513523729,0.2279045264004474,0.1536567729081162,1,2,10,14.935294799358282,226,1,0.0546687377261232,0.7487478330149668,0.4,0.4422516139218887,34.271669847186004,0.560941644871597,0.4200453687834224,0.4320985243170535,0.5045168752538114,3,2,2,0.0822428868312166,0.2309931350111939,0.0322520725305656,0.1797594163781249,0,1231.3772859073115,SKIP
3,-0.4931072800417306,18.482701711361425,-0.5289988050304577,0.3649633758931269,0.3234904878812145,0.0974626642165934,0.1094726658560049,0.2671148535109672,0.1328510193453026,1,1,2,6.160900570453808,61,0,0.0309340499100113,0.5462306757348653,1.5,0.1775418991799592,19.86793183810908,0.441054582725009,0.1524939914657277,0.3374676952651952,0.3815189007343729,0,0,0,0.1429150330449367,0.4068493174568828,0.2832617750469332,0.082587845950044,1,505.18025040560974,SAVE
2,-0.4691277964895695,23.41015063618252,0.0869014439343015,0.5197472799116221,0.3269743855190484,0.1519045357624272,0.114005256822938,0.3644976936085669,0.3737606833926978,1,3,3,11.70507531809126,107,1,0.1211588154087458,0.4422781578189292,0.6666666666666666,0.3750140758888846,36.975738203914624,0.430703001403683,0.5288339693833491,0.0947957325084506,0.1146838325520873,0,0,0,0.3956206817897981,0.3090094444287025,0.6585419496963301,0.2466402193185282,0,440.6353394877648,SAVE
4,-0.0249445479649559,23.544360625291528,0.0577733588883373,0.1420219109424167,0.1203527550270239,0.0471522530390297,0.1529048653107942,0.0296761998520363,0.4589265760539359,8,2,10,5.886090156322882,64,1,0.4155570986940926,0.7621918697690865,0.4,0.2192678839671032,5.491823502752144,0.3642660655503838,0.4740109135899339,0.3977422748178713,0.4267302630697626,1,2,0,0.0581327007465259,0.2267059219992966,0.3244345451423236,0.4349313356892179,0,1205.7311051735448,PLAY
14,-0.0141138686525843,27.03330004065105,0.3523056040919313,0.2304420831693518,0.2370283637545412,0.0599093542283175,0.2435952761814617,0.4645895951473589,0.3621653821647031,15,4,10,1.9309500029036464,343,1,0.1487126017135908,0.6866568639853778,1.4,0.4076756908948544,14.29430960961658,0.0615837252787322,0.2104149813186722,0.4126439897163425,0.5703428808250143,6,4,5,0.3441020828041562,0.2942154967425208,0.3395707420837938,0.5021478506744608,0,1361.6976865164008,SAVE
5,-0.0206654898032576,42.93547351608585,-0.393780597055616,0.3195764733286778,0.0558760505733127,0.0683672500042665,0.1248604581992085,0.256116912788552,0.2481452968766213,8,6,8,8.58709470321717,118,1,0.30380820228007,0.6560116261951444,0.625,0.3437777267262594,33.49845457307812,0.8650171782417695,0.2945496454355849,0.0649183564491408,0.2197981067534619,2,0,3,0.1865602765600613,0.2303235235121217,0.5640975047353144,0.3898891572392117,0,994.9268601305246,SHARE
17,0.0393887026850879,5.961217589686088,-0.002874711069027,0.3619788019444798,0.2557753986172917,0.1266709381203619,0.0584145847321405,0.2380467760451788,0.4997347275581189,13,5,14,1.0,601,0,0.0441360090484389,0.5949694195210808,1.2142857142857142,0.4677923770300777,16.85730813203893,0.4320513543770319,0.2333090729837181,0.1163675355171456,0.3387410126112492,1,7,8,0.1293735994961891,0.1441122276699736,0.2329145014605957,0.5953534161780839,0,1350.0399841277642,SAVE
10,-0.0090408020769575,26.48441144574565,0.0652955850072016,0.3102057072652114,0.1401399995864018,0.0062813655902488,0.0538323987109227,0.1269327748682672,0.1481465085378286,8,8,9,2.648441144574565,57,1,0.14921072019275,0.6509450936951988,1.1111111111111112,0.4013871851036605,19.10873371240252,0.3261972621140634,0.0507882375419512,0.3933511217909279,0.4104278877544816,5,4,4,0.1760795708652715,0.1572288091514419,0.2942063695091118,0.3736250811363458,0,1186.6219007799205,CREATE_PLAYLIST
3,-0.2150063257315348,11.038860389251798,-0.3749158638126622,0.7182683873615373,0.0360326586165015,0.0907467500173791,0.080652563009879,0.342372682729907,0.2582316136162626,1,3,7,3.6796201297506,238,0,0.2357774489057138,0.2253212880774071,0.4285714285714285,0.5333374081459415,14.440604332019936,0.5939257010277702,0.1947636535070903,0.5244803100447645,0.0568613932633552,3,0,1,0.0313357126993345,0.1420589255556424,0.3651059916755263,0.189167666361279,0,365.86194439164,SKIP
15,0.2093249248360679,23.532709771416982,0.3700951632687577,0.4999958756532511,0.2967477554619704,0.0347323390222781,0.2650343420246713,0.2675507612622722,0.5365132908168794,16,9,13,1.5688473180944655,77,1,0.2914455686735622,0.4784360004520068,1.1538461538461535,0.6340539683071875,11.794439155757413,0.1231470355430868,0.0571015386176304,0.3864555848985789,0.2635281985340812,5,7,7,0.3743124013896812,0.3461051353979729,0.389909711285836,0.7343525835532507,0,1549.9387748806882,SAVE
5,-0.0695178204523102,28.16244730826653,0.148169619975327,0.4484913917304692,0.1109699364290972,0.0237289850869351,0.06600682670981,0.072698766502654,0.6249088024933779,9,6,9,5.632489461653305,19,0,0.3935690315278693,0.4874947401731688,0.5555555555555556,0.5267346599732095,14.453591004331129,0.2971048732996476,0.0793594970143783,0.1463148252964585,0.2490857173030659,2,2,2,0.0636518423180443,0.0965492879684318,0.2106226723434518,0.6460975242207198,0,1139.471748574961,CREATE_PLAYLIST
1,-0.3464946513412239,59.83530518437691,-0.1363110639073832,0.2466278156938774,0.0963232199052513,0.1628429119849664,0.0824581308682487,0.1406467000881024,0.4103497494895785,3,2,8,59.83530518437691,125,0,0.2329550890100444,0.707481692335414,0.125,0.4996305396817724,14.538679758657002,0.4138689061163182,0.2660314470819394,0.3410463003884249,0.2987498300882775,0,0,0,0.1305329554884542,0.373656668609186,0.2739910864323291,0.3427907668719726,0,1108.2532113960456,SHARE
5,-0.1857523555679054,32.41933240391474,0.1764216358523667,0.1618708465085011,0.0801418104499677,0.1604638764242807,0.1618927016815826,0.1454021304453311,0.4712071384169422,6,9,10,6.483866480782948,46,0,0.0461625502646619,0.7403846551040876,0.5,0.1894837872045831,6.029234511854862,0.2737955794909037,0.3383991664529254,0.5187129236438194,0.2274591495522524,4,1,2,0.0105837828161695,0.052020248290274,0.0522779254316546,0.6035919813694447,0,1082.592567246223,CREATE_PLAYLIST
10,-0.0659576143113727,16.830315073112512,-0.3499177051930981,0.3173751904037591,0.1132314970968944,0.1480213968117972,0.2697353747796239,0.0930550811168237,0.2020844728367417,3,1,9,1.6830315073112512,33,0,0.1109811266108669,0.6446249291370809,1.1111111111111112,0.2883797156587724,15.162162316524974,0.7097487055576317,0.456049114405622,0.2598819411764737,0.4046481785861598,1,1,0,0.0886192504658946,0.5289072531225187,0.291482401482603,0.1636297101939936,0,968.3759288720928,CREATE_PLAYLIST
11,-0.4475634861958434,71.34578821409177,-0.1291702769883028,0.0684825391203837,0.306364083413364,0.0107603980881897,0.085703340350552,0.1123999318301015,0.3668746346952076,11,11,8,6.485980746735615,38,1,0.0720619186622082,0.9205147189564808,1.375,0.4629034450727902,49.40987561913735,0.4436809972879524,0.2096592549076139,0.3319369746445498,0.2372433963255943,6,0,4,0.2777661424289189,0.066113441193135,0.4819852402232844,0.7026231648170164,0,1360.257497307667,SAVE
10,0.4098158749499496,5.30064324539239,0.043185849391933,0.1273682611386324,0.4192600833478989,0.0924216797508651,0.1419206204027824,0.2536174271973366,0.4951443871831472,9,4,14,1.0,167,0,0.3599617715664531,0.8442859498593355,0.7142857142857143,0.3981849088178103,8.983521054080883,0.0648595159740206,0.1130012201472416,0.3315600356617433,0.5229548180252203,2,4,7,0.19475157341303,0.2480903086996959,0.1743252457814086,0.534557208078416,0,1354.5795802076764,SAVE
4,-0.3732984332468838,8.466848347456475,-0.484745623819604,0.1690895826267829,0.2334886045798527,0.1593422563560776,0.1375705123237605,0.068656764040275,0.4484130329357215,2,2,5,2.1167120868641187,42,3,0.1000704003296141,0.7840006453610608,0.8,0.2692950307694891,91.2454409837008,0.8160271102769334,0.2813367485965502,0.2138427672159105,0.5344776135990824,0,0,0,0.2262393233187953,0.313330136386549,0.4508405937673631,0.3084502243166182,0,793.525534892626,SAVE
3,-0.8027522672435958,9.247421618458304,-0.1350511672711002,0.5618025620999912,0.1089317670453157,0.0407974531573592,0.032193064325305,0.3930960836837742,0.2346823418888353,1,1,5,3.0824738728194347,402,0,0.272569257665088,0.4190191383852229,0.6,0.6270378524953828,22.277533538338623,0.6184895056050951,0.2269606408439199,0.1634272277807005,0.2186885441652775,0,0,0,0.0752868447744267,0.4671717851607621,0.5120607977805687,0.1471998513450616,0,531.5351406793075,SKIP
9,0.3368867407744215,51.91473950151662,-0.0557214584528832,0.2158047117721115,0.3810701369907219,0.0635309024276083,0.4425776616481869,0.1751728561340303,0.3929101015244859,9,9,9,5.768304389057402,70,2,0.0279023852557286,0.7747636704337614,1.0,0.3800653926608614,22.09619022275384,0.0919529974784297,0.3712297377982934,0.1675440430720909,0.3267998873201708,3,9,8,0.2158691424336974,0.153278116320767,0.0983354056143685,0.5236696786542325,0,1483.642659592362,SAVE
8,-0.149358375294325,22.41691162944469,0.0312617634855847,0.300507054087491,0.0682227067163748,0.0456426116957261,0.1073288994076298,0.2668903110569656,0.1845023334416308,11,4,9,2.802113953680587,151,1,0.322588285309448,0.6740493790072882,0.8888888888888888,0.458607421197638,14.823461565457553,0.5407622517266379,0.2518561686498933,0.10301295104268,0.1466004199879986,4,5,2,0.090183788021081,0.2537192340876153,0.4011637235900218,0.3552943624900802,0,1024.3790803182949,CREATE_PLAYLIST
3,-0.3123498806818086,26.36904624872984,-0.5142181279862952,0.3676045949285535,0.2574455818730483,0.0147259894074271,0.2487711076415753,0.3571576011292317,0.2847864352151636,2,1,4,8.789682082909946,166,2,0.3020765300881491,0.6046866769846745,0.75,0.4308721178506495,24.233684176490417,0.5756293332140073,0.4109647601250403,0.2220955130574516,0.6267431317599882,0,0,0,0.3804132534351961,0.213008672067558,0.1492577502709303,0.1830855561303061,1,734.2388724941795,SAVE
12,-0.0392153432584123,76.99073610411723,0.2179587228895896,0.2080011663131039,0.2074725335604052,0.0823353687019835,0.2009619436876569,0.1991188885103856,0.5706333616272347,17,4,13,6.415894675343103,92,0,0.0886018211210754,0.7094068605540863,0.9230769230769232,0.444542148495635,7.936053467455855,0.2523849469003607,0.0360234364034711,0.1194599575398056,0.1155283134305125,3,4,7,0.388440715248094,0.4024379917597486,0.0828667413977695,0.7087853585027158,0,1677.2001367644698,CREATE_PLAYLIST
4,-0.1475121240780051,17.805703402544808,0.1329366787904893,0.2566545947622779,0.208279081396496,0.0627322901564572,0.0769803321905918,0.1445909561342095,0.3821896082983599,4,3,10,4.451425850636202,183,1,0.1097061710413791,0.6558533040893413,0.4,0.0704488434481545,12.315686847110712,0.3653993856141591,0.4585904828521605,0.1814890937829319,0.3434225802603374,3,1,0,0.173001413837093,0.2731093293280268,0.125661496903153,0.3452073130404254,0,998.8990692088172,SKIP
3,-0.5841962086980206,7.653976565514808,-0.0419400186468184,0.2089394695245096,0.2386631972950844,0.039194214519841,0.0741578900287009,0.4018693297790092,0.2979506032716055,2,1,3,2.5513255218382693,57,0,0.2106260176774153,0.7338490430365455,1.0,0.410283928583241,52.85917030011089,0.4325747769387535,0.5069575327973126,0.2274710510929991,0.2679594408270561,0,0,0,0.1527298320010589,0.5233639496430607,0.3936933399901093,0.2213660021194921,0,489.7956961740856,SAVE
13,0.2186597015072412,7.867825956638208,0.021323607420556,0.1638490459849992,0.2872950022236458,0.0473297731118773,0.0650248926657822,0.3264902635317856,0.625527551282387,11,6,14,1.0,82,0,0.2226123816237208,0.7752051864309077,0.9285714285714286,0.3360316500439206,25.056329609301727,0.3981181527557131,0.1056591145159118,0.2478535357132125,0.5758577659737169,6,4,5,0.3060864190473066,0.2117499327589948,0.1968180074403577,0.6156707719435125,0,1390.1486380948754,SAVE
11,-0.1668294273363694,47.621335284732766,0.4390868491832005,0.2034579228840703,0.3080934311896306,0.0796534641730651,0.0717579945604989,0.2965768034587628,0.6187482939940141,7,10,14,4.329212298612069,204,0,0.3012533221655749,0.7293181136593176,0.7857142857142857,0.4522899887545661,13.30154489782614,0.2022697039295282,0.3484176001938787,0.047367750199141,0.5372266294883489,2,4,2,0.1700795575197596,0.5591765158305405,0.3666702069772373,0.6818227080945958,0,1390.1180946502811,SAVE
7,0.186775064302685,8.744537892637574,0.1331996811339416,0.2654181754316038,0.1946055954129873,0.099377868029446,0.054829681392284,0.3140722198386518,0.192012332923197,11,3,9,1.249219698948225,170,0,0.067898880757401,0.7279183032309027,0.7777777777777778,0.7739676165164269,6.086783984810226,0.1976507250162217,0.2023191764710278,0.1145124960540348,0.2916224468261671,2,3,0,0.1620522635448659,0.1650313710783961,0.5449646746801347,0.3530408538373111,0,1043.325834064421,LEAVE_APP
7,-0.2901934886510171,25.590913037260798,-0.0152234733235734,0.7571118175571346,0.2364557387283312,0.0753986033995142,0.0165846422683288,0.162826289824076,0.2685587621427919,5,6,8,3.6558447196086847,157,0,0.0916720324565537,0.2009888823222386,0.875,0.3192939118512039,7.423009956726437,0.5270821952262205,0.6995504288365046,0.2224171744251921,0.2902665870367591,3,2,4,0.0521044415464658,0.3328029710953998,0.4026087562545568,0.4018716540334183,0,1096.1405422826497,SAVE
6,-0.389809389050521,32.902164887351624,-0.1832461001559816,0.2081370175236424,0.3298641589185366,0.1498489348371463,0.1648165054999707,0.1018563676701728,0.2186990223033553,5,3,13,5.483694147891938,5,1,0.3264045569829378,0.7663065005211852,0.4615384615384615,0.3129348602426069,12.056749517393955,0.2498623923043743,0.1009521027465169,0.3863762787225345,0.1909848131200001,1,0,1,0.4609961206647851,0.2989116338703872,0.3164844500786287,0.2492201519720874,0,1049.8481855529767,SAVE
4,-0.4187024469163914,53.91752920863959,-0.0541869915473962,0.2824198713332344,0.1643539347392439,0.0454051856928865,0.1059654681548473,0.2301097093510387,0.5481896289723185,3,3,7,13.479382302159898,68,1,0.4170659939251973,0.67440466225369,0.5714285714285714,0.1809569159161654,12.339387443875395,0.4377809277962503,0.0439435193817741,0.3960834314580554,0.2261026790040649,2,0,3,0.1603344827183272,0.5032058663107503,0.2910568870826719,0.4286561362876446,0,1010.7251902414794,LEAVE_APP
8,0.0007783823108528,39.13676615742472,0.0647599280500142,0.2568525826204035,0.0704183758623404,0.0971167857804118,0.001,0.313356582946407,0.2160037033808222,3,3,10,4.8920957696780905,6,0,0.0564361240173629,0.6677089424938277,0.8,0.3733929492941732,7.504730629110916,0.4296456109509865,0.2851863082302086,0.1030404340756907,0.32944571319006,2,0,0,0.0750464647804356,0.0505301183156657,0.2462985202736746,0.1665943527686611,0,1057.0775614758377,SKIP
4,-0.1445512307400767,21.04729286197359,0.125582352231073,0.0422816090388508,0.1668018001657135,0.1493269357607646,0.1911686918578197,0.4859907503940519,0.341289958862618,10,9,14,5.261823215493398,432,0,0.4696063456855297,0.8553227050546877,0.2857142857142857,0.4926904594311165,4.751868698019546,0.2781721551435301,0.2572943757611731,0.3300455130054135,0.4937713112345987,7,3,3,0.3457167722453336,0.0275701120788212,0.1358505776819662,0.5728089082432445,0,1398.3262009505402,CREATE_PLAYLIST
9,-0.1059215922553218,20.47912363807193,-0.0514609058508473,0.0877512314277682,0.1320276096091788,0.1151885703244626,0.3945726576325983,0.3791005458224862,0.4238657345275283,16,7,13,2.275458182007992,11,0,0.0566642605372387,0.8428583392240157,0.6923076923076923,0.6708888669001312,64.9964487020353,0.0908225559391726,0.2530042389884652,0.2370611438181453,0.6150017475569254,6,5,11,0.3338767332994038,0.1435540476257002,0.1166281472608641,0.6438673223114143,0,1618.0316501163647,CREATE_PLAYLIST
1,-0.0847991059536241,25.93108292058749,0.1011267283929968,0.1395757921277188,0.2519403722744737,0.0612332922135102,0.1002679420111371,0.1611667585662712,0.2535981495836851,6,1,12,25.93108292058749,1206,0,0.0508694955618934,0.7946192975728468,0.0833333333333333,0.2576642678622333,4.430726139477948,0.7055599144011911,0.6287234776913542,0.43937876793439,0.5402671876936493,0,1,1,0.317693640550976,0.594936184307174,0.2418672287729628,0.2678020365777668,0,1375.821815029752,SAVE
4,-0.1202788808001428,23.4917263167502,-0.1471460928226564,0.1190441999796531,0.1870554207536961,0.0217155709774557,0.2328261015798609,0.1945203123428319,0.3268167691106637,3,4,8,5.87293157918755,78,1,0.2327884559499707,0.830335240976255,0.5,0.5597557162510461,10.264716521209172,0.5076942891673634,0.5043454950336497,0.4248099081270949,0.4643126447085779,4,0,2,0.1236449895376107,0.0632328754007576,0.350839782810852,0.3163275058795536,0,877.2509755465053,CREATE_PLAYLIST
5,-0.150516793425352,96.98031074787924,-0.3919038058014549,0.1420124912736645,0.1757403706956207,0.0293461755297394,0.3057594442158573,0.168794283592712,0.2284870720415023,4,4,6,19.396062149575847,378,0,0.1432863797532652,0.8177701504908332,0.8333333333333334,0.4632806729159723,11.130184392182668,0.5810810991274152,0.2770528304988022,0.27517323796602,0.1592625468312884,3,0,2,0.3058708826656392,0.1126023051253615,0.3974144171543494,0.2853098692542191,0,1124.9280663579943,CREATE_PLAYLIST
5,-0.0606746469107582,46.529806897069165,0.3417938240472905,0.071759610733037,0.4896897535482832,0.1871229389329766,0.1596807073702911,0.4080935314035324,0.5674190377894476,2,5,12,9.305961379413834,109,1,0.1017578444636239,0.8926911081324246,0.4166666666666667,0.1024848279221157,3.130015677412927,0.6281716174665839,0.2431947442160432,0.378183237466475,0.374552928766823,0,0,0,0.1632288163946642,0.3405901259131056,0.4172882770367939,0.4447666040734405,0,1266.6892756870448,SAVE
9,-0.1141455071581815,30.97504283277584,-0.2368968995419547,0.2386341405632323,0.1329791399879294,0.0879168719149612,0.0975319781715948,0.4540925798019938,0.1147077771488747,6,3,10,3.441671425863982,9,0,0.2262848343129843,0.7150306007293973,0.9,0.4173089513021595,18.015472073400694,0.344580347254054,0.3233144031785934,0.2758618683202581,0.3773834001088233,0,0,1,0.0902972310157606,0.0445843217087146,0.456175137316868,0.2162355002210585,0,1006.791856467047,PLAY
3,-0.2198718757070965,47.44855170939393,-0.6688554744374433,0.2993493558257419,0.0422071712318924,0.2151393208202323,0.0217670375211232,0.0538933852864551,0.3368533701391435,1,1,4,15.81618390313131,44,0,0.2646334060700531,0.6746909806169897,0.75,0.3953715414072836,5.403711840477513,0.747854574540571,0.3116811338979476,0.3052327250349134,0.7024570655590276,1,0,2,0.2826250351800616,0.1983946187476287,0.0308441709419378,0.2493501259541102,0,1055.9223857374504,SHARE
